2021-08-19 14:56:04,897 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-08-19 14:57:18,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 59 of cohort 34.
2021-08-19 14:57:18,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:57:18,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:57:18,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:57:18,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.22589285714285703, balanceFirmB: 0.21825573979591822, balanceFirmC: 0.22589285714285703, balanceFirmD: 0.0
2021-08-19 14:57:18,609 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 29500 and to countId: 59.
2021-08-19 14:57:18,631 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 59
2021-08-19 14:57:19,059 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 60 from client agent1: Set aFirmB = 27.0
2021-08-19 14:57:19,066 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 60 of cohort 34.
2021-08-19 14:57:19,066 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 60 from client Client2: Set aFirmA = 28.0
2021-08-19 14:57:19,071 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 60 of cohort 34.
2021-08-19 14:57:19,097 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 60 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:19,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 60 of cohort 34.
2021-08-19 14:57:19,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:57:19,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:57:19,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:57:19,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.22965773809523798, balanceFirmB: 0.22189333545918352, balanceFirmC: 0.22965773809523798, balanceFirmD: 0.0
2021-08-19 14:57:19,107 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 30000 and to countId: 60.
2021-08-19 14:57:19,113 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 60
2021-08-19 14:57:19,563 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 61 from client agent1: Set aFirmB = 27.0
2021-08-19 14:57:19,570 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 61 of cohort 34.
2021-08-19 14:57:19,571 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 61 from client Client2: Set aFirmA = 28.0
2021-08-19 14:57:19,584 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 61 of cohort 34.
2021-08-19 14:57:19,603 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 61 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:19,610 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 61 of cohort 34.
2021-08-19 14:57:19,610 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 28.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 27.666666666666668.
2021-08-19 14:57:19,610 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 72.28571428571429, oFirmB: 72.42857142857143, oFirmC: 72.28571428571429, oFirmD: 0.0.
2021-08-19 14:57:19,611 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.58928571428572, profitFirmB: 21.825573979591837, profitFirmC: 22.58928571428572, profitFirmD: 0.0
2021-08-19 14:57:19,611 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.23342261904761893, balanceFirmB: 0.22553093112244882, balanceFirmC: 0.23342261904761893, balanceFirmD: 0.0
2021-08-19 14:57:19,613 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 30500 and to countId: 61.
2021-08-19 14:57:19,617 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 61
2021-08-19 14:57:20,070 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 62 from client Client2: Set aFirmA = 43.0
2021-08-19 14:57:20,080 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 62 of cohort 34.
2021-08-19 14:57:20,080 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 62 from client agent1: Set aFirmB = 27.0
2021-08-19 14:57:20,085 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 62 of cohort 34.
2021-08-19 14:57:20,105 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 62 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:20,112 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 62 of cohort 34.
2021-08-19 14:57:20,112 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 43.0, aFirmB: 27.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 32.666666666666664.
2021-08-19 14:57:20,112 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 65.85714285714286, oFirmB: 68.14285714285714, oFirmC: 68.0, oFirmD: 0.0.
2021-08-19 14:57:20,113 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 31.60554846938776, profitFirmB: 20.534119897959183, profitFirmC: 21.25, profitFirmD: 0.0
2021-08-19 14:57:20,113 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.23869021045918357, balanceFirmB: 0.22895328443877536, balanceFirmC: 0.2369642857142856, balanceFirmD: 0.0
2021-08-19 14:57:20,118 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 31000 and to countId: 62.
2021-08-19 14:57:20,127 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 62
2021-08-19 14:57:20,576 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 63 from client Client2: Set aFirmA = 43.0
2021-08-19 14:57:20,589 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 63 of cohort 34.
2021-08-19 14:57:20,593 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 63 from client agent1: Set aFirmB = 32.0
2021-08-19 14:57:20,598 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 63 of cohort 34.
2021-08-19 14:57:20,620 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 63 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:20,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 63 of cohort 34.
2021-08-19 14:57:20,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 43.0, aFirmB: 32.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 34.333333333333336.
2021-08-19 14:57:20,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 64.42857142857143, oFirmB: 66.0, oFirmC: 66.57142857142858, oFirmD: 0.0.
2021-08-19 14:57:20,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 30.919961734693878, profitFirmB: 23.571428571428573, profitFirmC: 20.803571428571434, profitFirmD: 0.0
2021-08-19 14:57:20,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.24384353741496587, balanceFirmB: 0.23288185586734678, balanceFirmC: 0.2404315476190475, balanceFirmD: 0.0
2021-08-19 14:57:20,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 31500 and to countId: 63.
2021-08-19 14:57:20,641 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 63
2021-08-19 14:57:21,080 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 64 from client Client2: Set aFirmA = 43.0
2021-08-19 14:57:21,099 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 64 of cohort 34.
2021-08-19 14:57:21,099 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 64 from client agent1: Set aFirmB = 34.0
2021-08-19 14:57:21,103 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 64 of cohort 34.
2021-08-19 14:57:21,126 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 64 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:21,130 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 64 of cohort 34.
2021-08-19 14:57:21,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 43.0, aFirmB: 34.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 35.0.
2021-08-19 14:57:21,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 63.85714285714286, oFirmB: 65.14285714285714, oFirmC: 66.0, oFirmD: 0.0.
2021-08-19 14:57:21,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 30.64572704081633, profitFirmB: 24.71938775510204, profitFirmC: 20.625, profitFirmD: 0.0
2021-08-19 14:57:21,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.24895115858843525, balanceFirmB: 0.23700175382653044, balanceFirmC: 0.2438690476190475, balanceFirmD: 0.0
2021-08-19 14:57:21,133 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 32000 and to countId: 64.
2021-08-19 14:57:21,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 64
2021-08-19 14:57:21,586 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 65 from client agent1: Set aFirmB = 35.0
2021-08-19 14:57:21,598 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 65 of cohort 34.
2021-08-19 14:57:21,599 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 65 from client Client2: Set aFirmA = 43.0
2021-08-19 14:57:21,603 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 65 of cohort 34.
2021-08-19 14:57:21,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 65 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:21,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 65 of cohort 34.
2021-08-19 14:57:21,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 43.0, aFirmB: 35.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 35.333333333333336.
2021-08-19 14:57:21,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 63.57142857142857, oFirmB: 64.71428571428572, oFirmC: 65.71428571428572, oFirmD: 0.0.
2021-08-19 14:57:21,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 30.50860969387755, profitFirmB: 25.27901785714286, profitFirmC: 20.53571428571429, profitFirmD: 0.0
2021-08-19 14:57:21,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.25403592687074816, balanceFirmB: 0.24121492346938758, balanceFirmC: 0.24729166666666655, balanceFirmD: 0.0
2021-08-19 14:57:21,628 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 32500 and to countId: 65.
2021-08-19 14:57:21,634 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 65
2021-08-19 14:57:22,081 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 66 from client Client2: Set aFirmA = 50.0
2021-08-19 14:57:22,087 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 66 of cohort 34.
2021-08-19 14:57:22,091 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 66 from client agent1: Set aFirmB = 35.0
2021-08-19 14:57:22,093 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 66 of cohort 34.
2021-08-19 14:57:22,129 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 66 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:22,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 66 of cohort 34.
2021-08-19 14:57:22,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 35.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 37.666666666666664.
2021-08-19 14:57:22,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 60.57142857142857, oFirmB: 62.714285714285715, oFirmC: 63.714285714285715, oFirmD: 0.0.
2021-08-19 14:57:22,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 33.80102040816326, profitFirmB: 24.49776785714286, profitFirmC: 19.910714285714285, profitFirmD: 0.0
2021-08-19 14:57:22,135 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.2596694302721087, balanceFirmB: 0.2452978847789114, balanceFirmC: 0.25061011904761893, balanceFirmD: 0.0
2021-08-19 14:57:22,136 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 33000 and to countId: 66.
2021-08-19 14:57:22,139 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 66
2021-08-19 14:57:22,594 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 67 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:22,599 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 67 of cohort 34.
2021-08-19 14:57:22,600 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 67 from client agent1: Set aFirmB = 37.0
2021-08-19 14:57:22,605 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 67 of cohort 34.
2021-08-19 14:57:22,635 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 67 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:22,646 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 67 of cohort 34.
2021-08-19 14:57:22,647 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 37.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 42.0.
2021-08-19 14:57:22,647 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 55.28571428571429, oFirmB: 58.71428571428572, oFirmC: 60.0, oFirmD: 0.0.
2021-08-19 14:57:22,647 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 37.638711734693885, profitFirmB: 24.24585459183674, profitFirmC: 18.75, profitFirmD: 0.0
2021-08-19 14:57:22,647 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.2659425488945577, balanceFirmB: 0.24933886054421753, balanceFirmC: 0.2537351190476189, balanceFirmD: 0.0
2021-08-19 14:57:22,655 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 33500 and to countId: 67.
2021-08-19 14:57:22,664 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 67
2021-08-19 14:57:23,095 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 68 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:23,103 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 68 of cohort 34.
2021-08-19 14:57:23,104 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 68 from client agent1: Set aFirmB = 42.0
2021-08-19 14:57:23,108 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 68 of cohort 34.
2021-08-19 14:57:23,142 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 68 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:23,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 68 of cohort 34.
2021-08-19 14:57:23,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 42.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 43.666666666666664.
2021-08-19 14:57:23,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 53.85714285714286, oFirmB: 56.57142857142858, oFirmC: 58.57142857142858, oFirmD: 0.0.
2021-08-19 14:57:23,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 36.666135204081634, profitFirmB: 26.517857142857146, profitFirmC: 18.30357142857143, profitFirmD: 0.0
2021-08-19 14:57:23,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.27205357142857134, balanceFirmB: 0.25375850340136036, balanceFirmC: 0.2567857142857142, balanceFirmD: 0.0
2021-08-19 14:57:23,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 34000 and to countId: 68.
2021-08-19 14:57:23,155 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 68
2021-08-19 14:57:23,597 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 69 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:23,600 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 69 of cohort 34.
2021-08-19 14:57:23,607 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 69 from client agent1: Set aFirmB = 43.0
2021-08-19 14:57:23,609 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 69 of cohort 34.
2021-08-19 14:57:23,646 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 69 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:23,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 69 of cohort 34.
2021-08-19 14:57:23,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 43.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 44.0.
2021-08-19 14:57:23,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 53.57142857142857, oFirmB: 56.14285714285715, oFirmC: 58.28571428571429, oFirmD: 0.0.
2021-08-19 14:57:23,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 36.47161989795918, profitFirmB: 26.94355867346939, profitFirmC: 18.21428571428572, profitFirmD: 0.0
2021-08-19 14:57:23,651 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.2781321747448979, balanceFirmB: 0.2582490965136053, balanceFirmC: 0.2598214285714285, balanceFirmD: 0.0
2021-08-19 14:57:23,653 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 34500 and to countId: 69.
2021-08-19 14:57:23,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 69
2021-08-19 14:57:24,105 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 70 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:24,111 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 70 of cohort 34.
2021-08-19 14:57:24,111 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 70 from client agent1: Set aFirmB = 44.0
2021-08-19 14:57:24,113 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 70 of cohort 34.
2021-08-19 14:57:24,147 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 70 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:24,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 70 of cohort 34.
2021-08-19 14:57:24,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 44.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 44.333333333333336.
2021-08-19 14:57:24,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 53.28571428571429, oFirmB: 55.71428571428572, oFirmC: 58.0, oFirmD: 0.0.
2021-08-19 14:57:24,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 36.27710459183674, profitFirmB: 27.359693877551024, profitFirmC: 18.125, profitFirmD: 0.0
2021-08-19 14:57:24,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.2841783588435373, balanceFirmB: 0.2628090454931971, balanceFirmC: 0.2628422619047618, balanceFirmD: 0.0
2021-08-19 14:57:24,151 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 35000 and to countId: 70.
2021-08-19 14:57:24,155 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 70
2021-08-19 14:57:24,612 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 71 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:24,619 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 71 of cohort 34.
2021-08-19 14:57:24,619 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 71 from client agent1: Set aFirmB = 44.0
2021-08-19 14:57:24,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 71 of cohort 34.
2021-08-19 14:57:24,654 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 71 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:24,658 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 71 of cohort 34.
2021-08-19 14:57:24,658 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 44.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 44.333333333333336.
2021-08-19 14:57:24,658 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 53.28571428571429, oFirmB: 55.71428571428572, oFirmC: 58.0, oFirmD: 0.0.
2021-08-19 14:57:24,658 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 36.27710459183674, profitFirmB: 27.359693877551024, profitFirmC: 18.125, profitFirmD: 0.0
2021-08-19 14:57:24,658 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.29022454294217676, balanceFirmB: 0.26736899447278895, balanceFirmC: 0.2658630952380951, balanceFirmD: 0.0
2021-08-19 14:57:24,659 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 35500 and to countId: 71.
2021-08-19 14:57:24,664 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 71
2021-08-19 14:57:25,119 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 72 from client Client2: Set aFirmA = 61.0
2021-08-19 14:57:25,136 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 72 of cohort 34.
2021-08-19 14:57:25,137 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 72 from client agent1: Set aFirmB = 44.0
2021-08-19 14:57:25,140 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 72 of cohort 34.
2021-08-19 14:57:25,158 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 72 from client Client1: Set aFirmC = 28.0
2021-08-19 14:57:25,162 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 72 of cohort 34.
2021-08-19 14:57:25,162 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 61.0, aFirmB: 44.0, aFirmC: 28.0, aFirmD: 0.0, aMarket: 44.333333333333336.
2021-08-19 14:57:25,162 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 53.28571428571429, oFirmB: 55.71428571428572, oFirmC: 58.0, oFirmD: 0.0.
2021-08-19 14:57:25,162 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 36.27710459183674, profitFirmB: 27.359693877551024, profitFirmC: 18.125, profitFirmD: 0.0
