2021-08-19 14:13:58,907 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcherDuopoly - loop index of subjectGroups 0
2021-08-19 14:18:46,620 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.7796656666666654, balanceFirmB: 0.7652436666666649, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:46,621 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 98000 and to countId: 196.
2021-08-19 14:18:46,624 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 196
2021-08-19 14:18:47,090 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 197 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:47,098 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 197 of cohort 24.
2021-08-19 14:18:47,120 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 197 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:47,128 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 197 of cohort 24.
2021-08-19 14:18:47,128 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:47,128 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:47,128 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:47,128 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.783836333333332, balanceFirmB: 0.7693386666666648, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:47,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 98500 and to countId: 197.
2021-08-19 14:18:47,135 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 197
2021-08-19 14:18:47,595 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 198 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:47,603 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 198 of cohort 24.
2021-08-19 14:18:47,627 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 198 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:47,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 198 of cohort 24.
2021-08-19 14:18:47,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:47,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:47,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:47,629 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.7880069999999987, balanceFirmB: 0.7734336666666648, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:47,633 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 99000 and to countId: 198.
2021-08-19 14:18:47,637 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 198
2021-08-19 14:18:48,100 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 199 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:48,107 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 199 of cohort 24.
2021-08-19 14:18:48,131 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 199 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:48,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 199 of cohort 24.
2021-08-19 14:18:48,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:48,134 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:48,135 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:48,135 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.7921776666666653, balanceFirmB: 0.7775286666666648, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:48,137 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 99500 and to countId: 199.
2021-08-19 14:18:48,140 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 199
2021-08-19 14:18:48,604 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 200 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:48,615 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 200 of cohort 24.
2021-08-19 14:18:48,635 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 200 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:48,639 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 200 of cohort 24.
2021-08-19 14:18:48,640 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:48,640 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:48,640 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:48,640 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.796348333333332, balanceFirmB: 0.7816236666666647, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:48,641 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 100000 and to countId: 200.
2021-08-19 14:18:48,644 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 200
2021-08-19 14:18:49,113 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 201 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:49,118 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 201 of cohort 24.
2021-08-19 14:18:49,147 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 201 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:49,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 201 of cohort 24.
2021-08-19 14:18:49,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:49,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:49,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:49,149 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8005189999999986, balanceFirmB: 0.7857186666666647, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:49,150 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 100500 and to countId: 201.
2021-08-19 14:18:49,154 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 201
2021-08-19 14:18:49,610 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 202 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:49,612 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 202 of cohort 24.
2021-08-19 14:18:49,650 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 202 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:49,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 202 of cohort 24.
2021-08-19 14:18:49,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:49,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:49,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:49,652 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8046896666666653, balanceFirmB: 0.7898136666666646, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:49,654 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 101000 and to countId: 202.
2021-08-19 14:18:49,657 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 202
2021-08-19 14:18:50,115 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 203 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:50,117 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 203 of cohort 24.
2021-08-19 14:18:50,156 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 203 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:50,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 203 of cohort 24.
2021-08-19 14:18:50,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:50,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:50,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:50,157 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.808860333333332, balanceFirmB: 0.7939086666666646, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:50,159 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 101500 and to countId: 203.
2021-08-19 14:18:50,163 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 203
2021-08-19 14:18:50,618 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 204 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:50,620 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 204 of cohort 24.
2021-08-19 14:18:50,659 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 204 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:50,661 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 204 of cohort 24.
2021-08-19 14:18:50,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:50,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:50,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:50,662 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8130309999999986, balanceFirmB: 0.7980036666666646, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:50,663 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 102000 and to countId: 204.
2021-08-19 14:18:50,666 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 204
2021-08-19 14:18:51,123 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 205 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:51,126 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 205 of cohort 24.
2021-08-19 14:18:51,168 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 205 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:51,170 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 205 of cohort 24.
2021-08-19 14:18:51,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:51,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:51,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:51,171 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8172016666666653, balanceFirmB: 0.8020986666666645, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:51,172 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 102500 and to countId: 205.
2021-08-19 14:18:51,176 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 205
2021-08-19 14:18:51,628 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 206 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:51,635 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 206 of cohort 24.
2021-08-19 14:18:51,665 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 206 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:51,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 206 of cohort 24.
2021-08-19 14:18:51,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:51,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:51,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:51,669 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8213723333333319, balanceFirmB: 0.8061936666666645, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:51,670 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 103000 and to countId: 206.
2021-08-19 14:18:51,681 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 206
2021-08-19 14:18:52,135 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 207 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:52,137 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 207 of cohort 24.
2021-08-19 14:18:52,173 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 207 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:52,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 207 of cohort 24.
2021-08-19 14:18:52,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:52,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:52,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:52,175 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8255429999999986, balanceFirmB: 0.8102886666666644, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:52,176 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 103500 and to countId: 207.
2021-08-19 14:18:52,179 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 207
2021-08-19 14:18:52,636 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 208 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:52,639 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 208 of cohort 24.
2021-08-19 14:18:52,671 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 208 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:52,675 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 208 of cohort 24.
2021-08-19 14:18:52,675 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:52,676 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:52,676 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:52,676 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8297136666666652, balanceFirmB: 0.8143836666666644, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:52,681 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 104000 and to countId: 208.
2021-08-19 14:18:52,684 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 208
2021-08-19 14:18:53,137 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 209 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:53,141 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 209 of cohort 24.
2021-08-19 14:18:53,191 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 209 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:53,194 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 209 of cohort 24.
2021-08-19 14:18:53,195 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:53,195 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:53,195 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:53,195 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8338843333333319, balanceFirmB: 0.8184786666666644, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:53,202 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 104500 and to countId: 209.
2021-08-19 14:18:53,208 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 209
2021-08-19 14:18:53,645 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 210 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:53,655 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 210 of cohort 24.
2021-08-19 14:18:53,682 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 210 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:53,686 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 210 of cohort 24.
2021-08-19 14:18:53,686 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:53,686 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:53,686 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:53,686 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8380549999999986, balanceFirmB: 0.8225736666666643, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:53,689 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 105000 and to countId: 210.
2021-08-19 14:18:53,692 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 210
2021-08-19 14:18:54,148 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 211 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:54,159 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 211 of cohort 24.
2021-08-19 14:18:54,186 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 211 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:54,191 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 211 of cohort 24.
2021-08-19 14:18:54,192 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:54,192 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:54,192 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
2021-08-19 14:18:54,192 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 0.8422256666666652, balanceFirmB: 0.8266686666666643, balanceFirmC: 0.0, balanceFirmD: 0.0
2021-08-19 14:18:54,193 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 105500 and to countId: 211.
2021-08-19 14:18:54,196 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 211
2021-08-19 14:18:54,655 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 212 from client agent1: Set aFirmB = 45.0
2021-08-19 14:18:54,657 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 2 with countId 212 of cohort 24.
2021-08-19 14:18:54,693 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 212 from client Client1: Set aFirmA = 46.0
2021-08-19 14:18:54,697 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 2 with countId 212 of cohort 24.
2021-08-19 14:18:54,697 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 46.0, aFirmB: 45.0, aFirmC: 0.0, aFirmD: 0.0, aMarket: 45.5.
2021-08-19 14:18:54,698 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.400000000000006, oFirmB: 54.6, oFirmC: 0.0, oFirmD: 0.0.
2021-08-19 14:18:54,698 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 25.024, profitFirmB: 24.57, profitFirmC: 0.0, profitFirmD: 0.0
